Date,Real,Predicted
2023-12-31,0.23660100526581385,0.18878515678929306
2024-01-31,-0.05388152829211146,-0.025210131276624404
2024-02-29,-0.049250576674725544,-0.0453597853396171
2024-03-31,0.13483381235462688,0.04605111443172394
2024-04-30,0.013111280210767351,0.13010673451810015
